SubDistrictId,SubDistrictNameTH,SubDistrictNameEN,SubDistrictCamelCase,ZipCode,DistrictId,DistrictNameTH,DistrictNameEN,DistrictNameCamelCase,ProvinceId,ProvinceNameTH,ProvinceNameEN,ProvinceCamelCase
850105,ปากน้ำ,Pak Nam,PakNam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
230601,เกาะหมาก,Ko Mak,KoMak,,2306,เกาะกูด,Ko Kut,KoKut,23,ตราด,Trat,Trat
840301,ดอนสัก,Don Sak,DonSak,84220,8403,ดอนสัก,Don Sak,DonSak,84,สุราษฎร์ธานี,Surat Thani,SuratThani
830105,รัษฎา,,,83000,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
210305,กร่ำ,Kram,Kram,21190,2103,แกลง,Klaeng,Klaeng,21,ระยอง,Rayong,Rayong
920501,บ่อหิน,Bo Hin,BoHin,92150,9205,สิเกา,Sikao,Sikao,92,ตรัง,Trang,Trang
920213,เกาะลิบง,Ko Libong,KoLibong,92110,9202,กันตัง,Kantang,Kantang,92,ตรัง,Trang,Trang
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
100106,เสาชิงช้า,Sao Chingcha,SaoChingcha,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
830107,ราไวย์,Rawai,Rawai,83100,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
820603,เกาะพระทอง,Ko Phra Thong,KoPhraThong,82150,8206,คุระบุรี,Khura Buri,KhuraBuri,82,พังงา,Phang-nga,PhangNga
100105,ศาลเจ้าพ่อเสือ,San Chaopho Suea,SanChaophoSuea,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
220607,บางกะไชย,Bang Kachai,BangKachai,22120,2206,แหลมสิงห์,Laem Sing,LaemSing,22,จันทบุรี,Chanthaburi,Chanthaburi
200905,แสมสาร,Samae San,SamaeSan,20180,2009,สัตหีบ,Sattahip,Sattahip,20,ชลบุรี,Chon Buri,ChonBuri
230601,เกาะหมาก,Ko Mak,KoMak,,2306,เกาะกูด,Ko Kut,KoKut,23,ตราด,Trat,Trat
810105,เขาคราม,Khao Khram,KhaoKhram,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
200901,สัตหีบ,Sattahip,Sattahip,20180,2009,สัตหีบ,Sattahip,Sattahip,20,ชลบุรี,Chon Buri,ChonBuri
860116,หาดทรายรี,Hat Sai Ri,HatSaiRi,86120,8601,เมืองชุมพร,Mueang Chumphon,MueangChumphon,86,ชุมพร,Chumphon,Chumphon
820603,เกาะพระทอง,Ko Phra Thong,KoPhraThong,82150,8206,คุระบุรี,Khura Buri,KhuraBuri,82,พังงา,Phang-nga,PhangNga
920501,บ่อหิน,Bo Hin,BoHin,92150,9205,สิเกา,Sikao,Sikao,92,ตรัง,Trang,Trang
850109,เกาะพยาม,Ko Phayam,KoPhayam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
840501,เกาะพะงัน,Ko Pha-Ngan,KoPhaNgan,84280,8405,เกาะพะงัน,Ko Pha-ngan,KoPhaNgan,84,สุราษฎร์ธานี,Surat Thani,SuratThani
820203,พรุใน,Phru Nai,PhruNai,83000,8202,เกาะยาว,Ko Yao,KoYao,82,พังงา,Phang-nga,PhangNga
100108,ตลาดยอด,Talat Yot,TalatYot,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
210305,กร่ำ,Kram,Kram,21190,2103,แกลง,Klaeng,Klaeng,21,ระยอง,Rayong,Rayong
920414,เกาะค้างคาว,,,,9204,ปะเหลียน,Palian,Palian,92,ตรัง,Trang,Trang
860116,หาดทรายรี,Hat Sai Ri,HatSaiRi,86120,8601,เมืองชุมพร,Mueang Chumphon,MueangChumphon,86,ชุมพร,Chumphon,Chumphon
810116,อ่าวนาง,Ao Nang,AoNang,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
820603,เกาะพระทอง,Ko Phra Thong,KoPhraThong,82150,8206,คุระบุรี,Khura Buri,KhuraBuri,82,พังงา,Phang-nga,PhangNga
810802,เกาะศรีบอยา,Ko Si Boya,KoSiBoya,,8108,เหนือคลอง,Nuea Khlong,NueaKhlong,81,กระบี่,Krabi,Krabi
220314,คลองขุด,Khlong Khut,KhlongKhut,22120,2203,ท่าใหม่,Tha Mai,ThaMai,22,จันทบุรี,Chanthaburi,Chanthaburi
860304,ชุมโค,Chum Kho,ChumKho,86160,8603,ปะทิว,Pathio,Pathio,86,ชุมพร,Chumphon,Chumphon
100103,วัดราชบพิธ,Wat Ratchabophit,WatRatchabophit,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
200901,สัตหีบ,Sattahip,Sattahip,20180,2009,สัตหีบ,Sattahip,Sattahip,20,ชลบุรี,Chon Buri,ChonBuri
830301,เทพกระษัตรี,Thep Krasattri,ThepKrasattri,83110,8303,ถลาง,Thalang,Thalang,83,ภูเก็ต,Phuket,Phuket
810802,เกาะศรีบอยา,Ko Si Boya,KoSiBoya,,8108,เหนือคลอง,Nuea Khlong,NueaKhlong,81,กระบี่,Krabi,Krabi
860801,ปากตะโก,Pak Tako,PakTako,86220,8608,ทุ่งตะโก,Thung Tako,ThungTako,86,ชุมพร,Chumphon,Chumphon
810802,เกาะศรีบอยา,Ko Si Boya,KoSiBoya,,8108,เหนือคลอง,Nuea Khlong,NueaKhlong,81,กระบี่,Krabi,Krabi
810106,เขาทอง,Khao Thong,KhaoThong,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
810116,อ่าวนาง,Ao Nang,AoNang,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
810802,เกาะศรีบอยา,Ko Si Boya,KoSiBoya,,8108,เหนือคลอง,Nuea Khlong,NueaKhlong,81,กระบี่,Krabi,Krabi
840401,อ่างทอง,Ang Thong,AngThong,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
830304,ป่าคลอก,Pa Khlok,PaKhlok,83110,8303,ถลาง,Thalang,Thalang,83,ภูเก็ต,Phuket,Phuket
810106,เขาทอง,Khao Thong,KhaoThong,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
810505,อ่าวลึกน้อย,Ao Luek Noi,AoLuekNoi,81110,8105,อ่าวลึก,Ao Luek,AoLuek,81,กระบี่,Krabi,Krabi
840401,อ่างทอง,Ang Thong,AngThong,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
920401,ท่าข้าม,Tha Kham,ThaKham,92120,9204,ปะเหลียน,Palian,Palian,92,ตรัง,Trang,Trang
840501,เกาะพะงัน,Ko Pha-Ngan,KoPhaNgan,84280,8405,เกาะพะงัน,Ko Pha-ngan,KoPhaNgan,84,สุราษฎร์ธานี,Surat Thani,SuratThani
810303,เกาะกลาง,Ko Klang,KoKlang,81120,8103,เกาะลันตา,Ko Lanta,KoLanta,81,กระบี่,Krabi,Krabi
810802,เกาะศรีบอยา,Ko Si Boya,KoSiBoya,,8108,เหนือคลอง,Nuea Khlong,NueaKhlong,81,กระบี่,Krabi,Krabi
100104,สำราญราษฎร์,Samran Rat,SamranRat,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
840406,บ่อผุด,Bo Phut,BoPhut,84320,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
820603,เกาะพระทอง,Ko Phra Thong,KoPhraThong,82150,8206,คุระบุรี,Khura Buri,KhuraBuri,82,พังงา,Phang-nga,PhangNga
810304,คลองยาง,Khlong Yang,KhlongYang,81120,8103,เกาะลันตา,Ko Lanta,KoLanta,81,กระบี่,Krabi,Krabi
810301,เกาะลันตาใหญ่,Ko Lanta Yai,KoLantaYai,81150,8103,เกาะลันตา,Ko Lanta,KoLanta,81,กระบี่,Krabi,Krabi
810105,เขาคราม,Khao Khram,KhaoKhram,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
230701,เกาะช้าง,Ko Chang,KoChang,,2307,เกาะช้าง,Ko Chang,KoChang,23,ตราด,Trat,Trat
200904,บางเสร่,Bang Sare,BangSare,20250,2009,สัตหีบ,Sattahip,Sattahip,20,ชลบุรี,Chon Buri,ChonBuri
850109,เกาะพยาม,Ko Phayam,KoPhayam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
220602,เกาะเปริด,Ko Proet,KoProet,22130,2206,แหลมสิงห์,Laem Sing,LaemSing,22,จันทบุรี,Chanthaburi,Chanthaburi
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
850109,เกาะพยาม,Ko Phayam,KoPhayam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
840401,อ่างทอง,Ang Thong,AngThong,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
810106,เขาทอง,Khao Thong,KhaoThong,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
850109,เกาะพยาม,Ko Phayam,KoPhayam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
840403,ตลิ่งงาม,Taling Ngam,TalingNgam,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
210305,กร่ำ,Kram,Kram,21190,2103,แกลง,Klaeng,Klaeng,21,ระยอง,Rayong,Rayong
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
100109,ชนะสงคราม,Chana Songkhram,ChanaSongkhram,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
850109,เกาะพยาม,Ko Phayam,KoPhayam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
840403,ตลิ่งงาม,Taling Ngam,TalingNgam,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
840401,อ่างทอง,Ang Thong,AngThong,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
830107,ราไวย์,Rawai,Rawai,83100,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
850501,นาคา,Nakha,Nakha,,8505,สุขสำราญ,Suk Samran,SukSamran,85,ระนอง,Ranong,Ranong
100204,สี่แยกมหานาค,Si Yaek Maha Nak,SiYaekMahaNak,10300,1002,เขต ดุสิต,Dusit,Dusit,10,กรุงเทพมหานคร,Bangkok,Bangkok
810505,อ่าวลึกน้อย,Ao Luek Noi,AoLuekNoi,81110,8105,อ่าวลึก,Ao Luek,AoLuek,81,กระบี่,Krabi,Krabi
830107,ราไวย์,Rawai,Rawai,83100,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
810302,เกาะลันตาน้อย,Ko Lanta Noi,KoLantaNoi,81150,8103,เกาะลันตา,Ko Lanta,KoLanta,81,กระบี่,Krabi,Krabi
820603,เกาะพระทอง,Ko Phra Thong,KoPhraThong,82150,8206,คุระบุรี,Khura Buri,KhuraBuri,82,พังงา,Phang-nga,PhangNga
230601,เกาะหมาก,Ko Mak,KoMak,,2306,เกาะกูด,Ko Kut,KoKut,23,ตราด,Trat,Trat
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
840403,ตลิ่งงาม,Taling Ngam,TalingNgam,84140,8404,เกาะสมุย,Ko Samui,KoSamui,84,สุราษฎร์ธานี,Surat Thani,SuratThani
850501,นาคา,Nakha,Nakha,,8505,สุขสำราญ,Suk Samran,SukSamran,85,ระนอง,Ranong,Ranong
810118,คลองประสงค์,Khlong Prasong,KhlongPrasong,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
100804,บ้านบาตร,,,10100,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,PomPrapSattruPhai,10,กรุงเทพมหานคร,Bangkok,Bangkok
830107,ราไวย์,Rawai,Rawai,83100,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
830304,ป่าคลอก,Pa Khlok,PaKhlok,83110,8303,ถลาง,Thalang,Thalang,83,ภูเก็ต,Phuket,Phuket
850105,ปากน้ำ,Pak Nam,PakNam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
810304,คลองยาง,Khlong Yang,KhlongYang,81120,8103,เกาะลันตา,Ko Lanta,KoLanta,81,กระบี่,Krabi,Krabi
100110,บ้านพานถม,Ban Phan Thom,BanPhanThom,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
830105,รัษฎา,,,83000,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
850105,ปากน้ำ,Pak Nam,PakNam,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
101303,ตลาดน้อย,,,10100,1013,เขต สัมพันธวงศ์,Samphanthawong,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,Bangkok
100802,วัดเทพศิรินทร์,,,10100,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,PomPrapSattruPhai,10,กรุงเทพมหานคร,Bangkok,Bangkok
100111,บางขุนพรหม,Bang Khun Phrom,BangKhunPhrom,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
200103,บ้านโขด,Ban Khot,BanKhot,20000,2001,เมืองชลบุรี,Mueang Chon Buri,MueangChonBuri,20,ชลบุรี,Chon Buri,ChonBuri
850502,กำพวน,Kamphuan,Kamphuan,,8505,สุขสำราญ,Suk Samran,SukSamran,85,ระนอง,Ranong,Ranong
920504,ไม้ฝาด,Mai Fat,MaiFat,92150,9205,สิเกา,Sikao,Sikao,92,ตรัง,Trang,Trang
100805,วัดโสมนัส,,,10100,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,PomPrapSattruPhai,10,กรุงเทพมหานคร,Bangkok,Bangkok
200905,แสมสาร,Samae San,SamaeSan,20180,2009,สัตหีบ,Sattahip,Sattahip,20,ชลบุรี,Chon Buri,ChonBuri
101302,สัมพันธวงศ์,,,10100,1013,เขต สัมพันธวงศ์,Samphanthawong,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,Bangkok
810118,คลองประสงค์,Khlong Prasong,KhlongPrasong,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
100107,บวรนิเวศ,Bowon Niwet,BowonNiwet,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
100405,สี่พระยา,,,10500,1004,เขต บางรัก,Bang Rak,BangRak,10,กรุงเทพมหานคร,Bangkok,Bangkok
830103,เกาะแก้ว,Ko Kaeo,KoKaeo,83000,8301,เมืองภูเก็ต,Mueang Phuket,MueangPhuket,83,ภูเก็ต,Phuket,Phuket
101301,จักรวรรดิ,,,,1013,เขต สัมพันธวงศ์,Samphanthawong,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,Bangkok
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
100112,วัดสามพระยา,Wat Sam Phraya,WatSamPhraya,10200,1001,เขต พระนคร,Phra Nakhon,PhraNakhon,10,กรุงเทพมหานคร,Bangkok,Bangkok
810106,เขาทอง,Khao Thong,KhaoThong,81000,8101,เมืองกระบี่,Mueang Krabi,MueangKrabi,81,กระบี่,Krabi,Krabi
200901,สัตหีบ,Sattahip,Sattahip,20180,2009,สัตหีบ,Sattahip,Sattahip,20,ชลบุรี,Chon Buri,ChonBuri
860408,บางน้ำจืด,Bang Nam Chuet,BangNamChuet,86150,8604,หลังสวน,Lang Suan,LangSuan,86,ชุมพร,Chumphon,Chumphon
100803,คลองมหานาค,,,10100,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,PomPrapSattruPhai,10,กรุงเทพมหานคร,Bangkok,Bangkok
910106,เกาะสาหร่าย,Ko Sarai,KoSarai,91000,9101,เมืองสตูล,Mueang Satun,MueangSatun,91,สตูล,Satun,Satun
801503,ท้องเนียน,Thong Nian,ThongNian,80210,8015,ขนอม,Khanom,Khanom,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
100404,บางรัก,,,10500,1004,เขต บางรัก,Bang Rak,BangRak,10,กรุงเทพมหานคร,Bangkok,Bangkok
100801,ป้อมปราบ,,,10100,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,PomPrapSattruPhai,10,กรุงเทพมหานคร,Bangkok,Bangkok
740103,โกรกกราก,Krok Krak,KrokKrak,74000,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,MueangSamutSakhon,74,สมุทรสาคร,Samut Sakhon,SamutSakhon
